"geoid","geolevel","year","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","level","value"
"36001000100","tract",2023,106.32,101.4,75.57,93.3,"safety_score",92.19
"36001000201","tract",2023,106.32,102.57,67.43,118.52,"safety_score",71.1
"36001000202","tract",2023,106.32,102.33,64.16,105.05,"safety_score",80.73
"36001000301","tract",2023,106.32,102.16,79.63,119.73,"safety_score",76.75
"36001000302","tract",2023,106.32,104.17,97.82,129.33,"safety_score",78.06
"36001000401","tract",2023,106.32,101.97,93.21,94.34,"safety_score",99.75
"36001000403","tract",2023,106.32,105.29,102.62,104.61,"safety_score",95.93
"36001000404","tract",2023,NA,NA,NA,NA,"safety_score",NA
"36001000501","tract",2023,106.32,105.14,69.62,136.29,"safety_score",64.36
"36001000502","tract",2023,NA,NA,NA,NA,"safety_score",NA
"36001000600","tract",2023,106.32,103.97,78.72,155.77,"safety_score",56.36
"36001000700","tract",2023,106.32,104.85,45.35,134.44,"safety_score",57.58
"36001000800","tract",2023,106.32,96.65,71.2,125.13,"safety_score",65.28
"36001001100","tract",2023,106.32,101.07,92.45,154.72,"safety_score",57.41
"36001001400","tract",2023,106.32,104.65,92.57,138.75,"safety_score",67.23
"36001001500","tract",2023,106.32,106.44,90.11,150.84,"safety_score",61.24
"36001001600","tract",2023,106.32,105.73,87.96,141.01,"safety_score",66.57
"36001001700","tract",2023,106.32,105.86,95.44,123.51,"safety_score",80.47
"36001001802","tract",2023,106.32,105.36,107.41,111.08,"safety_score",94.71
"36001001803","tract",2023,106.32,104.64,111.72,91.14,"safety_score",109.71
"36001001804","tract",2023,106.32,104.78,117.21,83.37,"safety_score",116.43
"36001001901","tract",2023,106.32,102.78,106.79,94.6,"safety_score",105.71
"36001001902","tract",2023,106.32,102.69,116.63,83.09,"safety_score",117.35
"36001002000","tract",2023,106.32,106.94,76.91,121.5,"safety_score",77.61
"36001002100","tract",2023,106.32,104.63,86.55,152.61,"safety_score",59.62
"36001002200","tract",2023,106.32,102.42,93.82,127.17,"safety_score",74.79
"36001002300","tract",2023,106.32,100.83,80.62,147.23,"safety_score",58.64
"36001002500","tract",2023,106.32,102.92,51.06,132.41,"safety_score",58.92
"36001002600","tract",2023,106.32,105.96,76.57,99.48,"safety_score",91.19
"36001012700","tract",2023,106.32,104.64,86.8,143.96,"safety_score",65.14
"36001012800","tract",2023,106.32,105.03,58.92,107.69,"safety_score",76.63
"36001012900","tract",2023,106.32,104.72,75.86,140.92,"safety_score",62.89
"36001013000","tract",2023,106.32,107,101.15,88.13,"safety_score",105.78
"36001013100","tract",2023,106.32,103.62,94.09,132.32,"safety_score",72.92
"36001013200","tract",2023,106.32,104.1,80.21,117.7,"safety_score",77.6
"36001013300","tract",2023,106.32,105.2,81.03,112.29,"safety_score",81.4
"36001013400","tract",2023,106.32,103.71,86.29,110.44,"safety_score",86.5
"36001013503","tract",2023,106.32,106.23,105.68,89.32,"safety_score",108.54
"36001013505","tract",2023,106.32,103.99,97.56,92.1,"safety_score",108.22
"36001013507","tract",2023,106.32,102.15,95.07,115.17,"safety_score",87.68
"36001013509","tract",2023,106.32,104.17,115.11,92.02,"safety_score",113.04
"36001013510","tract",2023,106.32,104.6,98.68,120.71,"safety_score",85.08
"36001013511","tract",2023,106.32,104.6,92.45,118.11,"safety_score",85.39
