"GEOID","B01001_001","B25001_001","B26001_001","residentialStability","populationCrowding","perEnglishLessThanWell","perRenters","perSingleParentHouseholds","perUnitsRecreational","sexualOffenseRate","homicideRate","neighborhoodStability","mentalHealthProvider","ambulanceEmergencyPerCapita","safety_score","safety_rnk","crime_score","infrastructure_score","social_cohesion_score","structural_composition_score","safety_state_rnk","NAME"
"01041",13144,6562,222,90.4590880699563,6.79397491649335,1.82135245107537,23.1931796163534,10.2266009852217,13.2481506388702,0.0532562385879489,0.0076080340839927,13,0,0,107.96,62.0231607629428,99.7,117.31,103.59,94.59,59.0909090909091,"Crenshaw County, Alabama"
"01043",89463,39538,1111,86.9158985515544,5.34401890903719,2.2045112013692,23.1294779938588,10.1091393335842,25.7657657657658,0.0391223187239417,0.00111778053496976,11,46.9467824687301,0,97.49,38.4196185286104,104.88,98.13,105.68,107.05,31.8181818181818,"Cullman County, Alabama"
"01045",49516,22910,870,84.330912430086,6.04422604422604,1.8841841175567,42.4051629151582,12.3476149527037,7.76822667940146,0.242345908393247,0.0373616608772922,10,12.1172954196623,6.05864770983117,75.99,12.091280653951,67.8,91.05,99.9,134.49,4.54545454545455,"Dale County, Alabama"
"01047",37536,18949,477,88.9799510464509,11.8462099420654,0.446167349327092,30.5732951625927,13.8492475350285,12.2841777526182,0.0426257459505541,0.0213128729752771,13,53.2821824381927,0,88.98,25.3065395095368,91.42,95.54,88.91,104.28,19.6969696969697,"Dallas County, Alabama"
"01049",71946,30853,956,91.0530449061184,3.06063810224347,6.10428429093325,19.9188883717838,8.72581515455176,18.830242510699,0.0277986267478387,0,12,41.697940121758,0,107.52,60.8310626702997,106.36,100.28,104.05,92.89,55.3030303030303,"DeKalb County, Alabama"
"01051",88669,37085,4311,90.9012557009301,4.5568975481697,1.56981477712192,20.042747003893,12.278274770205,39.1132572431958,0.0806369757186841,0.0078945290913397,10,20.3002176634449,4.51115948076554,105,54.6662125340599,97.72,93.15,103.59,97.04,46.969696969697,"Elmore County, Alabama"
"01053",36695,16759,2535,95.0199379707576,7.04998879175073,1.50928486764125,32.4493350221659,11.1102417651201,15.2086475615887,0.0463278375800518,0.0136258345823682,12,27.2516691647363,0,102.7,48.433242506812,96.21,106.18,101.78,95.21,42.4242424242424,"Escambia County, Alabama"
"01055",103208,47487,1497,90.650588504512,6.83796431474365,2.25168053401025,23.3400781139711,11.5219611848825,5.1399063288099,0.0184094256259205,0.00436012712192853,11,76.5444539183009,2.90675141461902,94.75,33.4468664850136,104.12,75.82,99.48,101.44,27.2727272727273,"Etowah County, Alabama"
"01057",16173,7798,311,89.5686423988311,8.32263695641013,0,15.3385459990018,8.04825648653115,7.15512306811677,0.0309157237370927,0,13,30.9157237370927,0,109.37,65.224795640327,106.15,104.68,110.06,90.61,68.1818181818182,"Fayette County, Alabama"
"01059",31978,13965,302,94.429547340867,5.14794685990338,10.9808342728298,24.9793279711343,9.41947727076684,15.5143338954469,0.0531615485646382,0,11,31.2714991556695,0,102.25,47.4795640326975,104.69,104.54,87.11,93.2,40.9090909090909,"Franklin County, Alabama"
"01061",26726,12555,259,92.1940287168579,2.34769230769231,1.92413920088382,19.1677407475603,9.40284360189573,14.9127182044888,0.0149666990945147,0.00187083738681434,11,33.6750729626581,0,110.7,68.358310626703,105.97,103.56,113.59,93.28,71.2121212121212,"Geneva County, Alabama"
"01063",7589,4258,119,98.133225893097,7.09803518156568,0.936246098974588,33.6175942549372,17.5831412578202,52.2522522522522,0,0,18,0,0,121.95,89.5435967302452,108.18,117.31,87.96,66.3,89.3939393939394,"Greene County, Alabama"
"01065",14749,7514,205,93.0836333425644,3.63827182088508,0.371057513914657,16.1038961038961,10.1606208265656,56.0567663456665,0,0.0135602413722964,12,0,0,121.02,88.1471389645777,99.3,117.31,113.04,80.61,87.8787878787879,"Hale County, Alabama"
"01067",17450,9151,257,93.1607916617871,2.59578496338,0.993240446958201,13.3673610153125,7.97426690604429,40.0081070125659,0.464183381088825,0.0859598853868195,13,17.1919770773639,0,114.21,75.7493188010899,21.41,110.29,118.63,76.97,77.2727272727273,"Henry County, Alabama"
"01069",107628,49774,1130,89.9085787986268,8.07984264184397,1.51107835060487,33.5878359325857,12.7733026467204,7.47949395245378,0.095700003716505,0.0148660199947969,10,89.1961199687814,2.78737874902442,81.72,17.200272479564,92.16,71.07,95.97,114.63,12.1212121212121,"Houston County, Alabama"
"01071",52839,24797,651,92.2154994104116,3.78333645618637,1.66988416988417,20.4046159045918,9.78948362125932,14.7050678482415,0,0,12,58.6687863131399,0,108.17,62.5681198910082,108.18,93.34,110.6,91.22,62.1212121212121,"Jackson County, Alabama"
"01073",669744,309542,20468,87.3093782029914,13.6330426762904,3.10404336014908,32.7756101445236,11.7087065980938,3.28074622824937,0.0700018713617939,0.0990677034807329,9,76.2978093122148,1.49310781432906,65.79,6.19891008174388,38.69,80.89,84.33,123.3,1.51515151515152,"Jefferson County, Alabama"
"01075",13809,7107,143,95.3107637602785,6.1543098251959,0.0197667523225934,16.0174016215147,7.53960296771606,4.19811320754717,0.0289666159750887,0.0144833079875444,16,0,0,126.48,94.0054495912807,96.79,117.31,115.25,69.55,93.9393939393939,"Lamar County, Alabama"
"01077",95037,44801,2770,83.8809596777724,11.1266302061422,2.75719778673919,29.0738095238095,8.76292647703536,21.3645418326693,0.0126266611951135,0,11,69.4466365731242,0,82.46,18.0517711171662,107.35,88.94,96.69,119.38,13.6363636363636,"Lauderdale County, Alabama"
"01079",33182,15317,250,91.5938461538462,2.92508795808829,1.79306495499895,16.7096909230447,7.55420311905667,9.66850828729282,0,0.00904104635043096,13,18.0820927008619,0,116.6,81.232970027248,102.26,109.93,117.12,86.98,83.3333333333333,"Lawrence County, Alabama"
"01081",177663,77509,7306,86.275021964714,12.388222855402,4.05927519929574,30.7757439920309,8.02278346873896,33.8107684265551,0.072327946730608,0.0087243826795675,8,38.2747111103606,0,80.18,15.5313351498638,97.72,101.68,93,123.27,9.09090909090909,"Lee County, Alabama"
"01083",107577,43487,3074,89.6504117630022,4.98471948485114,3.0142060487646,20.5398033747888,8.33812248569501,17.9746105020196,0.053914870278963,0.00604218373815964,10,48.3374699052772,0,100.14,43.1198910081744,100.68,97.56,108.58,102.8,37.8787878787879,"Limestone County, Alabama"
"01085",10008,4827,162,95.152824945971,6.72713529856387,0.228180262407302,15.4306902452938,16.4623888488344,28.978978978979,0.0249800159872102,0.0499600319744205,17,0,0,122.3,89.850136239782,73.81,117.31,92.92,63.31,90.9090909090909,"Lowndes County, Alabama"
"01087",18951,9664,2563,94.3570199164003,10.9889616799785,0.971277924240322,34.1127283988851,16.752901692071,16.2355750099483,0.0105535327951032,0.00263838319877579,17,15.8302991926547,0,106.58,58.7874659400545,105.76,110.85,82.53,82.55,51.5151515151515,"Macon County, Alabama"
"01089",397135,174709,11408,85.6746794366907,12.3600110930758,3.03511684331503,29.5198776442382,9.51196843705569,4.2483660130719,0.0109534541150994,0.00226623188588263,9,74.7856522341269,0,76.66,12.5340599455041,105.98,86.76,91.98,124.03,7.57575757575758,"Madison County, Alabama"
"01091",19027,9837,249,93.006504327259,7.84371451402616,1.02613216582296,25.0410509031199,11.8581746552856,39.6489648964896,0.023650601776423,0.00788353392547433,12,26.2784464182477,0,106.41,58.4128065395095,101.46,106.58,99.68,90.4,50,"Marengo County, Alabama"
"01093",29190,14156,677,91.5695512025787,6.24018153255367,1.42988929889299,17.9432689642428,8.33180062534486,7.28214503351615,0.0299760191846523,0,12,34.2583076396026,0,109.09,64.5776566757493,106.21,103.32,109.95,91.46,65.1515151515152,"Marion County, Alabama"
"01095",98712,41531,1213,91.1067482612419,5.4733884864472,8.21682550432974,21.2241441877344,11.1225426132414,23.2579022988506,0.0258327255044979,0.00202609611799984,11,58.7567874219953,0,98.42,40.0885558583106,105.16,93.31,89.01,96.43,33.3333333333333,"Marshall County, Alabama"
"01097",413162,185413,7729,89.4338246497466,9.60777466324795,1.8910139923678,31.098844525798,12.5938432591725,10.6078856500442,0.00242035811618687,0.00363053717428031,10,42.1142312216516,1.21017905809344,87.92,23.7057220708447,105.64,95.85,92.64,113.18,16.6666666666667,"Mobile County, Alabama"
"01099",19580,10193,240,94.5916515426497,5.33581318454226,0.15802781289507,25.2490118577075,10.9113034072472,31.3907758312478,0.0153217568947906,0.0153217568947906,13,15.3217568947906,0,113.66,74.6594005449591,97.14,111.05,108.61,84.97,75.7575757575758,"Monroe County, Alabama"
"01101",227197,105799,8141,82.1608491848766,11.5986127048388,3.52683729919319,39.3451450228329,17.1845569201961,3.06380711336086,0.00528175988239281,0.000440146656866068,9,68.2227318142405,1.3204399705982,63.11,5.21117166212534,107.54,84.8,74.4,140.34,0,"Montgomery County, Alabama"
"01103",123742,53569,2130,90.7315648982316,8.56796434657229,4.95895335692975,24.2792249930472,10.5329012143092,4.52563836412705,0.0278805902603805,0.00121219957653828,11,58.993712724863,0,93.85,32.0844686648501,105.56,93.21,92.21,102.14,24.2424242424242,"Morgan County, Alabama"
"01105",8231,3961,875,89.926590538336,12.731601283511,0,36.9109947643979,13.2394366197183,29.7650130548303,0,0,17,0,0,103.06,49.5231607629428,108.18,117.31,89.71,93.13,45.4545454545455,"Perry County, Alabama"
"01107",18843,8726,1702,92.8862629246676,7.02176890022194,2.26860254083485,17.0199878861296,11.1575007198388,24.6067415730337,0.00530701056095102,0,15,37.1490739266571,0,115.8,79.3256130790191,107.83,102.14,99.94,76.39,81.8181818181818,"Pickens County, Alabama"
"01109",32953,16124,2501,89.1089108910891,8.48997794188165,1.09024407399592,35.6117216117216,11.1305037683459,9.00824097755044,0.0455193760810852,0.00455193760810852,10,24.2770005765788,0,88.6,24.6934604904632,102.21,107.4,100.02,117.94,18.1818181818182,"Pike County, Alabama"
"01111",22310,12461,556,93.8598926522302,2.67543011791997,0.299733570159858,15.5364711130939,11.1537197326613,42.2015596880624,0.0672344240251009,0.00896458987001345,13,31.3760645450471,0,120.21,86.9209809264305,97.9,104.49,112.7,77,86.3636363636364,"Randolph County, Alabama"
